x,y,z
0.5403492040352177,-0.31105182040255774,-0.32882616832079914
0.5417316977800039,-0.3224892845010866,-0.31498081447751514
0.5432504807794079,-0.33406436318918087,-0.3012413162440551
0.5449822805390552,-0.3458198592705775,-0.28765337685781023
0.5470169723794709,-0.35778870198784896,-0.27427483853174905
0.5494575794360791,-0.36999394702240285,-0.26117568245441736
0.5524202726592036,-0.38244877649448206,-0.24843802878993843
0.5560343708140673,-0.3951564989631646,-0.23615613667801277
0.5604423404807927,-0.40811054942636404,-0.22443640423391836
0.5657997960544014,-0.42129448932082886,-0.2133973685485105
0.5722531471443302,-0.4346598468370602,-0.2031626161446292
0.5799202058161245,-0.44806330624800517,-0.19386825950815223
0.5889364426682203,-0.4613427886649113,-0.18568002789693366
0.5993778707025075,-0.47430113926571077,-0.1787571956106949
0.6112574708000809,-0.4867039937680922,-0.17325112814945842
0.6245251917212404,-0.498279778429501,-0.1693052822135479
0.6390679501054914,-0.5087197100471392,-0.16705520570358812
0.6547093721598515,-0.5176821591459876,-0.166625601539161
0.6711883306264897,-0.5248747094491895,-0.16806614558919483
0.6881514571938303,-0.5299871334395511,-0.17139129975418504
0.7051974175677125,-0.5327630969393345,-0.17655933509354765
0.7218815249513292,-0.5330355365043122,-0.1834522370236617
0.7377157400452239,-0.5307266594237664,-0.1918757053178679
0.7521703785006363,-0.5258481546259565,-0.20155984096096483
0.7647900248686172,-0.5185205866885642,-0.21220190245141388
0.775165586410218,-0.5089654880481701,-0.22345717396652282
0.7829505493172817,-0.49747392891411074,-0.23496915394927365
0.7879133370490405,-0.48440791722643367,-0.246394280660624
0.7899373103321164,-0.4702003986558979,-0.2574019321795072
0.7890207536160109,-0.45535520146850555,-0.2676744543566667
0.7852598330528608,-0.4403501323702505,-0.27695963646586336
0.7788401835890099,-0.4255887500309527,-0.28509703551743104
0.7700047024043969,-0.4114539948740102,-0.2919686361015834
0.7590321892679966,-0.39826005974649786,-0.29751857573217655
0.746237346537819,-0.3862523899191671,-0.30175314484670923
0.7319697283405071,-0.375607837799778,-0.30474012729131356
0.7165481213200402,-0.3664318716391833,-0.30657649338889925
0.7002409887626774,-0.358748212492301,-0.307385785261971
0.6832902933870171,-0.3525371021732621,-0.3073035896517519
0.6658995576031337,-0.3477442780506063,-0.3064649302239821
0.6482338635125778,-0.34428097304728167,-0.3050042675689188
0.6304198529083761,-0.34202391564064516,-0.3030554992013368
0.6125471044602684,-0.3408204764242004,-0.30074961678606704
0.5946726280289527,-0.34052993759493905,-0.29818716621404995
0.5768213191176408,-0.34100393782857114,-0.29544596441718735
0.5590082602528906,-0.3421012658283998,-0.2925909749050138
0.5412411384827105,-0.3436924140198238,-0.2896734605103182
0.5235202453765603,-0.34565957855033796,-0.2867309833891437
0.5058384770253505,-0.3478966592895325,-0.28378740502078764
0.4881813340414427,-0.35030925982909367,-0.2808528862078018
0.4705304285167615,-0.35281539812464024,-0.27792696209865037
0.4528849829162531,-0.3553611631225192,-0.2750097527953875
0.4352420215377039,-0.3579226075486911,-0.2720897226458751
0.4175989137990764,-0.36049194113278776,-0.2691630964952715
0.399955068750552,-0.3630769198727919,-0.2662362842019641
0.38231193507453076,-0.3657008460350373,-0.2633258806375701
0.3646730010856316,-0.3684025681542084,-0.26045866568693593
0.34704379473069225,-0.37123648103334084,-0.2576716042481376
0.3294318835887693,-0.374272525743821,-0.25501184623248063
0.3118468748711378,-0.3775961896253864,-0.25253672656449994
0.2943128264742833,-0.381290408751145,-0.25031580123850067
0.2768505892533881,-0.3854424264094996,-0.24846588412216408
0.2594744211013179,-0.39015628901095556,-0.2471307419685436
0.24222883328380923,-0.39551315478925736,-0.24645689491539813
0.22518893506054183,-0.4015708784562329,-0.24659348936127035
0.20846043368513323,-0.4083640112017953,-0.2476922979654864
0.19217963440514235,-0.4159038006939415,-0.24990771964815617
0.17651344046206857,-0.4241781910787528,-0.2533967795901732
0.1616593530913518,-0.433151822980395,-0.2583191292332147
0.1478436290966995,-0.4427639798588567,-0.2648318515140884
0.13530880715303756,-0.45287604555912453,-0.27299563987427267
0.12435557921499789,-0.4632928197864795,-0.28284986945592727
0.11527317294842007,-0.473791911350132,-0.2943733544856024
0.10832133700366313,-0.48411775315761096,-0.30745451838115073
0.10373034101560563,-0.49398160221476406,-0.3218913937517277
0.10170097560364563,-0.5030615396257578,-0.33739162239779136
0.10237084782660505,-0.5110356099164429,-0.35358973014579176
0.10575453199504142,-0.5176298721587723,-0.3700627639104339
0.11182294682167367,-0.5225635209817767,-0.3863254317691628
0.12043956653212545,-0.5256346049366045,-0.4018968955657722
0.13135712136981875,-0.5267236813590663,-0.4163030638068341
0.14421759759597397,-0.5257938163696348,-0.4290765916616984
0.15855533103803712,-0.5228904010291899,-0.4397601697416192
0.17391803669206052,-0.5181386163731446,-0.44804339310387836
0.18984083489975845,-0.511737123649582,-0.4537218929699366
0.20586409173125916,-0.5039255766874565,-0.45666172859282034
0.22157295922737785,-0.4949782437209458,-0.4568344033735862
0.23659737539962178,-0.48520400738944786,-0.4543168648613216
0.25061406708086953,-0.4749428463574375,-0.44928812740152735
0.2634002456414544,-0.4644857072663761,-0.44196066207212925
0.2748240230433076,-0.45408608612969675,-0.432587580572796
0.28480990382816207,-0.44396584598443684,-0.42143515349045174
0.29334241016041324,-0.4343026712536628,-0.40876707480797314
0.3004660818271208,-0.4252300677464681,-0.39484446190418626
0.3062843500700187,-0.4168377419415805,-0.37992527623178907
0.31092007657616405,-0.40917593189862145,-0.3642305013883977
0.3145155362723036,-0.40224361614418674,-0.3479280274764649
0.3172187791211112,-0.3960161575507317,-0.3311626417393111
0.3191714243034752,-0.3904533242441426,-0.31405585799546715
0.32050866021849755,-0.3854992896037387,-0.2967059166386804
0.3213592444834935,-0.3810826322622723,-0.2791877846379136
0.32184550393399225,-0.37711633610592843,-0.26155315553734443
0.3220814505335094,-0.3735031380303553,-0.2438328713866938
0.3221477092911614,-0.37016420295114905,-0.22605484574106308
0.3220974364487707,-0.36701728074322115,-0.20823902729245192
0.3219741637381957,-0.36399327041134216,-0.1904005846849697
0.32181212368178175,-0.3610393397354039,-0.17255098452661477
0.3216362495923614,-0.35811892527041933,-0.15469799138927437
0.3214621755732543,-0.3552117323465227,-0.1368456678087247
0.32129623651826694,-0.3523137350689694,-0.11899437428463083
0.32113546811169313,-0.3494371763181361,-0.10114076928054677
0.32096760682831366,-0.3466105677495207,-0.08327780922391545
0.3207800803667663,-0.3438806768643502,-0.06540624732114378
0.32058222854239515,-0.3413300609268545,-0.0475205288409526
0.32038788889493747,-0.3390628495963767,-0.029588522849990494
0.32022287130280597,-0.33719125539364037,-0.01159454554297612
0.32012536619702087,-0.3358354485515545,0.006459573208958222
0.32014594456120987,-0.3351235570152139,0.024554489858266693
0.320347557931608,-0.33519166644189896,0.04265334718098962
0.32080553839705783,-0.3361838202010759,0.06070177427675383
0.32160759859900934,-0.33825201937439653,0.07862788656877245
0.32285374787940985,-0.34155599940877196,0.09634223225041899
0.3246432741648871,-0.3462077832479509,0.11371039594659621
0.3271028482490126,-0.3523078496343482,0.13052867458308004
0.33035443781585316,-0.3599376512244775,0.14656443584723014
0.33449121912611957,-0.3691139389087789,0.16155634895301058
0.3395775770171662,-0.37978876181161925,0.17521438464099004
0.3456491049029913,-0.39184946729129194,0.18721981517834174
0.3527126047742371,-0.4051187009400172,0.19722521435884333
0.36073438510254535,-0.4193545288599721,0.20489487149616611
0.369610319310603,-0.43422810094564873,0.20996560136906497
0.3791968520736224,-0.4493474618043487,0.21218015294667952
0.389299224187726,-0.4642916241403879,0.2113888906039588
0.39967055710129895,-0.4786112278654342,0.20755413686519758
0.41001185291498937,-0.49182854009850774,0.2007501724040366
0.4199963360473684,-0.5034772525382298,0.1911614728168598
0.4293264838990655,-0.5131966278666318,0.17908319568166586
0.4376938268647157,-0.5206527022556969,0.16489459953310123
0.444834239392836,-0.5256199094463104,0.1490327752522207
0.45053099942140823,-0.527985927771524,0.13199200996772512
0.4546147883778827,-0.5277516801565583,0.11432378705595207
0.45697054168988804,-0.5250206470922222,0.09659445983583986
0.4575644568652121,-0.519969289908574,0.07924174820155945
0.45640949604831366,-0.512842810889088,0.06267785627991003
0.45355896479171315,-0.5039154520612358,0.04723536746631769
0.44910705894625463,-0.4934885404700774,0.033161791236515414
0.443188864661106,-0.4818904881782606,0.020619563146543285
0.4359680385884065,-0.4694569697525013,0.009690663941713126
0.42758988248199103,-0.4564494915920069,0.00037989820980675534
0.4182047332361252,-0.44310289467568553,-0.007372100483895153
0.4079532087558927,-0.42961402084931183,-0.013654680216485991
0.39696468763011505,-0.4161395741489849,-0.01858588325800191
0.38535730913135213,-0.40279612080112875,-0.02231244607142182
0.3732379487047416,-0.38966020923171935,-0.025009597900663903
0.3606970496102659,-0.3767779383940739,-0.026848088028334157
0.3478079639193451,-0.36415287934229096,-0.027980564258386045
0.33463692095255615,-0.3517692862747365,-0.028553357912737883
0.3212431760986218,-0.3396053998299593,-0.02869607838699077
0.3076790108144107,-0.3276334470866909,-0.028521613150428584
0.29398973262493727,-0.31581964156384584,-0.028126127746017984
0.2802136751233617,-0.3041241832205212,-0.027589065790408412
0.2663821979709902,-0.2925012584559971,-0.02697314897393209
0.2525235943058402,-0.2809047873320482,-0.026326576026419957
0.23866790896477985,-0.26931897551804934,-0.02567684773863129
0.22481476242219478,-0.257732363143283,-0.025018847385585425
0.21095311896297933,-0.24614699991446834,-0.024344765557231522
0.1970638849244541,-0.234580871217738,-0.02364649024927376
0.1831199086963659,-0.22306789811863814,-0.02291560686317136
0.16908598072088796,-0.21165793736212837,-0.022143398206138566
0.1549188334926196,-0.20041678137258195,-0.021320844491144658
0.14056714155858646,-0.18942615825378545,-0.020438623336913937
0.12597152151824062,-0.17878373178893917,-0.019487109767925746
0.11106453202346023,-0.16860310144065677,-0.018456376214414448
0.09577388245549653,-0.15901317198529794,-0.01733870937415883
0.08005370114703453,-0.15016261793997626,-0.016171411516421222
0.06384535439282955,-0.14223663259082134,-0.015010799508080572
0.04712393127821816,-0.13542566435784006,-0.01391855711009986
0.029912017499102037,-0.12992001991428137,-0.012967058098163863
0.012279695361948048,-0.12590986418663636,-0.01223936626267916
-0.0056554562162118155,-0.12358522035463813,-0.011829235408774131
-0.02372836170778045,-0.12313596985126199,-0.011841109356298965
-0.041726832605487,-0.12474413838239018,-0.01238690009675593
-0.0593720805213122,-0.12851206960994727,-0.013560431185099375
-0.0763078700986014,-0.13452169883086526,-0.015462430929888443
-0.09215533725166347,-0.14277685401440302,-0.018165109773194972
-0.10651892722831365,-0.1531855749344374,-0.02170372008412505
-0.11898639460987347,-0.1655601131694633,-0.026076556158819035
-0.12913281352654674,-0.1796180669699949,-0.03124477595591721
-0.1366232512513271,-0.19500225582065983,-0.03712487762214589
-0.14115736623686617,-0.21126428489531074,-0.04359133737072003
-0.1425271998878537,-0.22791735947752742,-0.05048632573797224
-0.14065729257654605,-0.2444525629976504,-0.05761955979819099
-0.1356046836427663,-0.2603388570327808,-0.06476830316362073
-0.12755740863184672,-0.27502709392446334,-0.07167926750159948
-0.11679382293549052,-0.2880768435988056,-0.07812779572708149
-0.10368410508146966,-0.2991260748736263,-0.08390508602980835
-0.0886491654941579,-0.3078924774097258,-0.08882462144694003
-0.07214370225081437,-0.3142055988020082,-0.0927380904110105
-0.05465620108158367,-0.3180068445794813,-0.0955353867499276
-0.036684814511951255,-0.31933971252155247,-0.09714495261344132
-0.0186288370751973,-0.31831781029077716,-0.09753970610719905
-0.0008449034435459926,-0.31512380540529644,-0.09672697725775516
0.01637779355370078,-0.3099692752578458,-0.09473745310295205
0.03282154267799481,-0.30309217630462654,-0.09162489822382623
0.048340114281541446,-0.294756844065306,-0.08746615474460828
0.06285468120723735,-0.28524147721209553,-0.08235595890041461
0.07634712305886676,-0.27477390669766516,-0.07638241999308042
0.08885351320907883,-0.2635625502634823,-0.06963806046917823
0.10043316913852512,-0.25179008091920624,-0.062213420012254717
0.11116699962705782,-0.23961132676398122,-0.05419605554520812
0.12115750475372965,-0.22715327098643673,-0.045670541230288186
0.13052877587103393,-0.21451505188436196,-0.03671846845359673
0.13940694284940353,-0.2017742348767128,-0.027412102051167835
0.14789912836877972,-0.18897522671560443,-0.01782286064779286
0.15610570549515426,-0.17614274946619318,-0.008021094770205146
0.16411198876009397,-0.16329635682456073,0.0019330718235223837
0.17198823416074077,-0.15045043411771394,0.01198974214397723
0.17978963915981144,-0.137614198303585,0.022109245970407344
0.187556342685598,-0.12479169797103126,0.03226213985072109
0.19531342513196742,-0.11198181333983535,0.04242920710148724
0.2030709083583616,-0.09917825626070513,0.05260145780793509
0.21082371985903745,-0.08636981901093121,0.0627799698895729
0.21854810312515754,-0.0735725713831745,0.07296848532441025
0.22621368938155212,-0.060805212924312374,0.08322216609606545
0.23379065727117676,-0.0480856684673948,0.09361940860895235
0.2412471220636321,-0.03545215372212794,0.10424001749955998
0.24854913565516074,-0.022963175274879247,0.11516520563644833
0.25566068656864793,-0.010697530588676105,0.12647759412024953
0.26254369995362165,0.0012456919967939878,0.13826121228366764
0.2691580375862527,0.012747113265183657,0.15060149769147899
0.27546149786935425,0.023667063123485474,0.1635852961405317
0.2814098158323827,0.03384558060203202,0.17730086165974623
0.2869588946375257,0.04310402726697177,0.19182948051941703
0.292084866645587,0.05123619110762054,0.20716711953724432
0.2967574450745481,0.057986238827020364,0.22329486612386362
0.30094412839812595,0.06310781248295352,0.2401410611920805
0.30461407912181837,0.06637194363453239,0.25756565595848546
0.30773812378290405,0.06756705334219937,0.275360211943454
0.31028875295044256,0.06649895216772692,0.29324790097114645
0.31224117367088033,0.06299823505880346,0.31088788949357665
0.31358537599984276,0.057003601472242,0.3279024733117968
0.3143168842531152,0.048499828755097216,0.34383277093124326
0.3144432094891561,0.037570375494604485,0.35822453596673787
0.31398667473806624,0.024417849213408054,0.3706459769168069
0.3129844150015885,0.009364006369561015,0.3806877571636813
0.3114882513949741,-0.00715163935819409,0.3879648365954748
0.30955908073881067,-0.02464366601404218,0.39222267546776807
0.3072691511753107,-0.04255976101373489,0.39330104117612436
0.3046934715039757,-0.06033165112443411,0.3911328165705309
0.30190557475762125,-0.07741472620607279,0.38578627826200157
0.29897751820237745,-0.09328803921135484,0.3774650966225772
0.2959798833376883,-0.10745430618575522,0.3665083357853253
0.2929713884386414,-0.11951215711892776,0.353323349989416
0.28998952740395817,-0.12921954377163467,0.33832310275369215
0.28706257786387807,-0.13640186954036837,0.32196036895769675
0.2842038276801742,-0.14098973239568788,0.30467520628510814
0.2814115608835048,-0.14301902162360886,0.28689485626861744
0.2786724116841898,-0.14260516813310514,0.26900486277674707
0.2759648721362043,-0.13991419083926301,0.2513104616603073
0.2732617473372524,-0.13515198541649595,0.23405926803942403
0.27053322177364353,-0.12854420110175976,0.21743243667667533
0.2677468617691044,-0.12033622827485667,0.20154467977833798
0.2648710564816943,-0.11077486448638314,0.18645637513387409
0.26188024387220393,-0.1000816880590436,0.1721680801080828
0.2587547137520474,-0.08846071572785968,0.15864411911302637
0.25548172596460406,-0.07609410529547067,0.14583063294282694
0.25205551038521873,-0.06314215563213235,0.1336555787736654
0.24847726692120248,-0.04974330667572209,0.12202873016378624
0.24475515319282723,-0.0360141444776548,0.11084169550249781
0.24089893141968355,-0.022051018295868505,0.09998913022518192
0.23693530865571233,-0.007924254006632575,0.0893859079975843
0.2328964021637528,0.006312058479526525,0.07895416233146085
0.22880787100888855,0.02061425285287736,0.0686307280423869
0.22468891605844732,0.034949086404483534,0.05836714124975706
0.2205522799820012,0.049293740026203764,0.048129639376785355
0.21640424725136648,0.06363581821069172,0.03789916115050512
0.21224464414060373,0.07797334905139622,0.02767134660176908
0.20806683872601783,0.09231478424256105,0.01745653706524926
0.2038579260354194,0.10667669991874609,0.007280268425252561
0.1995846212385417,0.12105525401542355,-0.0028121761122384733
0.1951667022106751,0.1354773035524755,-0.012774943001039717
0.19051066751574453,0.14996515430908383,-0.022558267911317702
0.18551570343259557,0.1645210038656418,-0.03210525791607848
0.18007368395499468,0.17912694160375392,-0.041351891491167636
0.17406917079162898,0.193744948706236,-0.05022701851527022
0.1673794133661065,0.20831689815711515,-0.05865236026991086
0.159874348816956,0.22276455474162993,-0.06654250943945364
0.15141660199762697,0.23698957504622992,-0.07380493011110223
0.1418617255169882,0.2508734842928644,-0.08034005048668727
0.1311207493897412,0.2642546408640544,-0.08606286965796581
0.1191245876432923,0.27689544695933704,-0.09087993610230567
0.1058296799227324,0.2885385591930676,-0.09469389271419643
0.09126772850147495,0.2989163659278856,-0.09742404936173851
0.07554569828125599,0.3077509872747145,-0.09900638288664336
0.05884581679213417,0.3147542750927619,-0.09939353710423329
0.0414255741924907,0.31962781298951937,-0.0985548228034416
0.023608977114619532,0.32210177910699894,-0.09648787503769389
0.005795167796621349,0.3220051773325683,-0.09324696439361756
-0.01154892239107836,0.3191891255959567,-0.08891143183797383
-0.027947056177890506,0.3136203438006496,-0.08360187706714908
-0.04291556508494257,0.3053859173279224,-0.07748133739437639
-0.055963349425078454,0.2946932970368402,-0.0707552877497355
-0.06662759088746227,0.2818580648074077,-0.06365829328440788
-0.07458734687922253,0.2672703314992481,-0.05641409910309193
-0.07956705354673503,0.2513985993311721,-0.04926072254702228
-0.08141423997555579,0.234737438597149,-0.04241111580298842
-0.0801068453472923,0.21780430976651516,-0.03605015622767793
-0.07575321893960345,0.20113956348397388,-0.030334646347676485
-0.06857286796450794,0.18526989741934394,-0.025385950368391957
-0.05883430593945465,0.17057907184768517,-0.021262238402898995
-0.046872369259305845,0.15740461501128913,-0.017986857737314968
-0.03303910767763479,0.14599728385101698,-0.015547633481557029
-0.01770063640813352,0.13651627064039545,-0.013896071453667069
-0.0012368590556767057,0.1290294015827501,-0.01294751294298902
0.01600815483848707,0.12353429349037026,-0.012603024024497589
0.03375977584015186,0.11995886661186939,-0.01275852722321865
0.05178142915547898,0.11818947927910506,-0.013307586679609028
0.06988358059235947,0.11808828326006159,-0.014150822656926836
0.08792373656041395,0.11949322375884999,-0.015195911541231484
0.10580644407099278,0.12221803941570797,-0.016357585841383675
0.12347935513761732,0.12606208793876134,-0.017560267762974088
0.14092185006628744,0.1308523981288945,-0.018753565115161717
0.15814183694805728,0.13641947739986088,-0.01990243739731859
0.17515651016066974,0.14260796389339414,-0.02098291444704183
0.19199127486708334,0.14927824424110786,-0.02198230237572757
0.20867974701547237,0.15630645356449574,-0.022899183568570975
0.22526375333922674,0.16358447547493152,-0.023743416684566233
0.24178469512349415,0.17101914202441515,-0.02452872827222929
0.2582662914990245,0.17854501557196611,-0.025275473808095736
0.2747271292451204,0.18611976940258645,-0.026007498426781354
0.2911795048116588,0.19371528973340477,-0.02673769257998296
0.307629400559486,0.20131765486765257,-0.027467945049148748
0.32407648476041756,0.20892713519466444,-0.02818914294547826
0.34051411159723805,0.2165581931898779,-0.028881171709922403
0.35692932116370113,0.22423948341483363,-0.02951291511318346
0.37330283946452975,0.2320138525171752,-0.030042255255715057
0.3896082564483383,0.2399369623315021,-0.030416273553673455
0.40580297481232164,0.24804985128795493,-0.030560075287236938
0.4218650113151352,0.2564162189918964,-0.030349025030833764
0.43776407803919604,0.265093075250818,-0.029646580363319863
0.4534495856903197,0.2741145762505223,-0.028312407530021736
0.46885064359772,0.2834920245551237,-0.02620238144273644
0.4838760597140095,0.2932138691070476,-0.023168585679731592
0.498414340615199,0.30324570522703126,-0.019059312485745376
0.5123336915006979,0.31353027461412303,-0.013719062771986534
0.5254820161933139,0.3239874653456829,-0.006988546116134361
0.5376864824899891,0.33450779549247195,0.0012844286209995432
